@relation DATA_SET_2012

@attribute #FIGURE_ON_P_1 numeric
@attribute #FIGURE_ON_P_2 numeric
@attribute #FIGURE_ON_P_3 numeric
@attribute #FIGURE_ON_P_4 numeric
@attribute #FIGURE_ON_P_5 numeric
@attribute #FIGURE_ON_P_6 numeric
@attribute #FIGURE_ON_P_7 numeric
@attribute #FIGURE_ON_P_8 numeric
@attribute #FIGURE_ON_P_9 numeric
@attribute #FIGURE_ON_P_10 numeric
@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute TITLE_TFIDF numeric
@attribute ABSTR_TFIDF numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute TECH_TERM_BLEU numeric
@attribute TECH_TERM_Bayes numeric
@attribute TECH_TERM_CCG numeric
@attribute TECH_TERM_CFG numeric
@attribute TECH_TERM_CRF numeric
@attribute TECH_TERM_DAG numeric
@attribute TECH_TERM_DIRT numeric
@attribute TECH_TERM_ED numeric
@attribute TECH_TERM_EM numeric
@attribute TECH_TERM_HMM numeric
@attribute TECH_TERM_HPSG numeric
@attribute TECH_TERM_IAA numeric
@attribute TECH_TERM_Kappa numeric
@attribute TECH_TERM_LBFGS numeric
@attribute TECH_TERM_LCS numeric
@attribute TECH_TERM_LDA numeric
@attribute TECH_TERM_LFG numeric
@attribute TECH_TERM_LM numeric
@attribute TECH_TERM_LP numeric
@attribute TECH_TERM_LSI numeric
@attribute TECH_TERM_LinReg numeric
@attribute TECH_TERM_LogReg numeric
@attribute TECH_TERM_MAP numeric
@attribute TECH_TERM_MERT numeric
@attribute TECH_TERM_METEOR numeric
@attribute TECH_TERM_MI numeric
@attribute TECH_TERM_MIRA numeric
@attribute TECH_TERM_MLE numeric
@attribute TECH_TERM_MRR numeric
@attribute TECH_TERM_MST numeric
@attribute TECH_TERM_MaxEnt numeric
@attribute TECH_TERM_ROUGE numeric
@attribute TECH_TERM_SD numeric
@attribute TECH_TERM_SVM numeric
@attribute TECH_TERM_TAG numeric
@attribute TECH_TERM_TER numeric
@attribute TECH_TERM_TFIDF numeric
@attribute TECH_TERM_WER numeric
@attribute TECH_TERM_XAS numeric
@attribute MAX_RANK numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0,0,0,0,2,0,0,0,0,8,8,5,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,12.581286,14.35413,0.000066,0.000071,0.00003,0.000058,0.00003,0.000032,0.000027,0.00023,0.000024,0.000041,0.119,0.000072,0.000682,0.455242,0.000028,0.000213,0.0001,0.423875,0.000051,0.000128,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,?,0,0,0,0.082621,0.071225,0.037037,0.037037,0.125356,0.131054,0.111111,0.074074,0.079772,0.059829,0.02849,0.031339,0.037037,0.031339,0.014245,0.017094,0.014245,0.005698,0.002849,0.005698,0.002849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,1,2,3,0,0,0,0,0,0,1,1,2,3,0,0,5.597496,28.076098,0.000084,0.000058,0.000029,0.000098,0.000029,0.000032,0.000038,0.000046,0.018284,0.000024,0.348722,0.000076,0.000048,0.118658,0.000021,0.302199,0.000076,0.000067,0.000043,0.211367,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,?,0.003215,0,0,0.093248,0.07717,0.038585,0.057878,0.096463,0.093248,0.115756,0.090032,0.083601,0.045016,0.048232,0.045016,0.03537,0.028939,0.016077,0.006431,0.003215,0.012862,0.003215,0,0,0,0,0.003215,0,0,0,0,0,0,0,0,0,0,0.003215,0,0,true
0,0,1,2,0,1,0,1,0,0,0,2,4,1,2,4,4,2,0,0,0,0,0,1,0,3,3,1,0,0,5.989612,10.572001,0.019378,0.031517,0.000029,0.000066,0.000034,0.000023,0.00003,0.000044,0.000141,0.000018,0.115325,0.000055,0.000036,0.297133,0.000025,0.000044,0.000052,0.000054,0.000029,0.535967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,2,0,0,9,693,0,0,0,0.078788,0.078788,0.066667,0.112121,0.081818,0.093939,0.121212,0.054545,0.084848,0.063636,0.039394,0.042424,0.021212,0.030303,0.012121,0.012121,0.00303,0,0,0,0.00303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,2,1,0,0,2,0,0,0,1,4,14,6,5,6,12,11,0,0,0,0,0,0,0,0,0,0,0,0,5.885178,7.781784,0.001669,0.000029,0.000034,0.000055,0.000038,0.00003,0.000046,0.000046,0.000028,0.000023,0.055594,0.000064,0.000047,0.272863,0.00002,0.000029,0.000059,0.00004,0.669181,0.000104,0,1,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,0,0,0,0.099391,0.083164,0.081136,0.073022,0.115619,0.099391,0.064909,0.085193,0.048682,0.073022,0.054767,0.036511,0.026369,0.010142,0.014199,0.01217,0.010142,0.004057,0,0.002028,0.004057,0,0,0,0,0.002028,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,0,1,1,0,0,2,3,0,0,6.98379,13.963869,0.000084,0.00002,0.000027,0.026634,0.000034,0.000031,0.000048,0.000044,0.427749,0.000018,0.311761,0.00005,0.000041,0.162244,0.000028,0.000111,0.00007,0.000043,0.000039,0.070923,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.071429,0.051948,0.048701,0.055195,0.146104,0.142857,0.11039,0.094156,0.068182,0.048701,0.055195,0.025974,0.022727,0.00974,0.022727,0.006494,0.006494,0.003247,0.006494,0,0.003247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,2,4,0,0,0,0,3,0,2,2,2,2,0,0,6.98379,18.866362,0.000141,0.000045,0.000037,0.000138,0.000029,0.000021,0.000114,0.000064,0.333736,0.000028,0.244427,0.000082,0.000046,0.284011,0.000026,0.000171,0.000073,0.000037,0.000029,0.136744,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,?,0,0,0,0.09322,0.127119,0.079096,0.084746,0.079096,0.084746,0.101695,0.09887,0.064972,0.050847,0.053672,0.022599,0.016949,0.016949,0.011299,0,0.008475,0,0,0.002825,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,0,1,0,0,0,0,1,4,1,5,6,6,4,0,0,0,0,0,0,0,2,0,1,0,0,6.290643,14.35413,0.000083,0.000105,0.000036,0.000046,0.000038,0.000023,0.000076,0.000042,0.562236,0.000026,0.117515,0.000073,0.000077,0.319326,0.000026,0.000027,0.00007,0.000041,0.000038,0.000094,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.109948,0.120419,0.094241,0.094241,0.10733,0.151832,0.091623,0.075916,0.054974,0.034031,0.018325,0.013089,0.007853,0.015707,0.002618,0.002618,0.005236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,2,1,0,1,0,0,0,0,0,0,9,2,2,2,2,0,0,0,0,0,0,0,2,1,2,0,0,4.418841,11.766645,0.00007,0.000039,0.000111,0.000131,0.000029,0.000086,0.000037,0.000035,0.000036,0.000126,0.290951,0.000112,0.000773,0.235245,0.000029,0.331827,0.000331,0.000058,0.000153,0.139819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,44,0,0,0,0.183381,0.045845,0.071633,0.077364,0.063037,0.071633,0.074499,0.060172,0.051576,0.077364,0.051576,0.037249,0.051576,0.028653,0.017192,0.014327,0.002865,0.002865,0.002865,0.002865,0.008596,0.002865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,0,0,0,0,0,0,1,0,7,1,10,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,4.27574,15.988725,0.019079,0.000015,0.000032,0.00006,0.000029,0.00002,0.000027,0.000091,0.502279,0.000018,0.189372,0.045762,0.000076,0.242849,0.000016,0.000039,0.000103,0.000029,0.000023,0.000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,2,1,0,0,291,0,0,0,0.050595,0.026786,0.053571,0.0625,0.113095,0.116071,0.130952,0.116071,0.095238,0.092262,0.041667,0.029762,0.032738,0.014881,0.008929,0.002976,0.005952,0.005952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,0,0,1,0,0,1,0,0,4,0,0,5.03788,16.11749,0.000078,0.472133,0.000035,0.000042,0.00007,0.000014,0.000028,0.000041,0.00003,0.000043,0.339603,0.000174,0.000437,0.151837,0.000035,0.000041,0.000081,0.000024,0.035112,0.000143,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0.067308,0.038462,0.048077,0.060897,0.083333,0.080128,0.092949,0.086538,0.112179,0.089744,0.060897,0.048077,0.038462,0.035256,0.025641,0.009615,0.012821,0.00641,0,0,0,0,0,0.003205,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,1,2,0,0,0,0,0,4,6,7,2,2,1,0,0,0,0,0,0,0,2,1,1,0,0,6.98379,8.493655,0.444311,0.013074,0.000517,0.000046,0.000037,0.000087,0.000029,0.000065,0.000109,0.000021,0.060655,0.000057,0.000081,0.480564,0.000015,0.000038,0.000085,0.000059,0.000029,0.000119,56,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0.101744,0.084302,0.046512,0.061047,0.142442,0.101744,0.110465,0.075581,0.081395,0.072674,0.031977,0.023256,0.034884,0.005814,0.011628,0.002907,0,0.002907,0.005814,0,0.002907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,1,2,0,0,0,0,0,1,4,7,2,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,6.290643,16.11749,0.520434,0.090468,0.00004,0.000071,0.000057,0.000026,0.000051,0.000039,0.000038,0.000032,0.084271,0.000158,0.000205,0.301288,0.000043,0.000036,0.000117,0.000381,0.00206,0.000185,8,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,721,0,0,0,0.073944,0.066901,0.052817,0.098592,0.109155,0.09507,0.09507,0.102113,0.056338,0.088028,0.045775,0.035211,0.035211,0.021127,0.010563,0.007042,0.003521,0,0,0,0,0,0,0,0.003521,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,1,0,1,0,0,0,0,8,8,3,12,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,7.303171,15.570526,0.442267,0.000085,0.000047,0.000076,0.005801,0.000028,0.000031,0.00014,0.025732,0.000036,0.095114,0.00015,0.00025,0.420889,0.000023,0.000057,0.000088,0.008917,0.00005,0.00022,14,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0.292411,0.100446,0.084821,0.087054,0.064732,0.080357,0.075893,0.049107,0.042411,0.037946,0.024554,0.013393,0.020089,0.004464,0.004464,0,0.008929,0.004464,0,0,0.002232,0,0,0.002232,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,6.98379,34.317452,0.000101,0.000025,0.000025,0.000133,0.000029,0.000026,0.000037,0.000037,0.000029,0.000364,0.238721,0.000078,0.565568,0.095052,0.000024,0.000045,0.099549,0.000023,0.000029,0.000103,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,?,0,0,0,0.122159,0.065341,0.045455,0.079545,0.076705,0.107955,0.082386,0.076705,0.082386,0.045455,0.051136,0.039773,0.022727,0.025568,0.028409,0.011364,0.008523,0.005682,0.008523,0,0.008523,0.002841,0,0.002841,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,0,0,1,1,0,0,0,0,0,6,11,7,1,7,0,0,1,0,0,0,0,1,0,1,0,0,6.98379,21.489987,0.000067,0.43814,0.000219,0.00025,0.000026,0.000027,0.007047,0.0243,0.000032,0.000022,0.149992,0.019206,0.132994,0.227282,0.000051,0.000092,0.000113,0.000019,0.000034,0.000089,0,0,0,0,17,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,0,0,0,0.200957,0.119617,0.066986,0.062201,0.055024,0.059809,0.074163,0.062201,0.055024,0.066986,0.052632,0.0311,0.016746,0.028708,0.014354,0.002392,0.011962,0.004785,0.004785,0.004785,0.002392,0,0,0,0,0,0.002392,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,5.885178,23.92355,0.000064,0.000021,0.000023,0.000041,0.000031,0.000017,0.000022,0.00007,0.000037,0.000018,0.236879,0.000161,0.612281,0.107587,0.000021,0.000036,0.04247,0.000033,0.000036,0.000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,0,0,0.187638,0.121413,0.068433,0.081678,0.057395,0.077263,0.077263,0.07064,0.055188,0.05298,0.041943,0.028698,0.01766,0.013245,0.022075,0,0.006623,0.011038,0.002208,0,0,0.002208,0.002208,0,0,0,0,0.002208,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,1,2,0,1,0,0,5.885178,21.484424,0.000047,0.000019,0.000032,0.00006,0.000028,0.000036,0.000042,0.000052,0.000028,0.000022,0.346336,0.071714,0.000041,0.205022,0.000031,0.000045,0.000298,0.000033,0.376048,0.000068,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0.111111,0.077441,0.020202,0.050505,0.070707,0.104377,0.107744,0.080808,0.077441,0.077441,0.043771,0.060606,0.023569,0.026936,0.013468,0.023569,0.013468,0,0.003367,0.003367,0.006734,0,0.003367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,1,0,1,0,0,0,0,5,9,4,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5.597496,20.144098,0.008309,0.000343,0.510922,0.000041,0.000049,0.000026,0.000052,0.000056,0.000028,0.000035,0.325451,0.000081,0.000064,0.154026,0.000018,0.000042,0.000054,0.000024,0.000042,0.000339,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.098765,0.067901,0.058642,0.08642,0.08642,0.095679,0.08642,0.083333,0.067901,0.049383,0.064815,0.046296,0.040123,0.018519,0.015432,0.012346,0.012346,0,0.006173,0.003086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,1,2,0,0,5.19203,12.577575,0.041966,0.360446,0.000047,0.000038,0.000045,0.000047,0.000029,0.006956,0.000023,0.000028,0.236374,0.000119,0.000043,0.284798,0.000025,0.000269,0.000044,0.000032,0.043885,0.024787,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,230,0.002825,0,0,0.110169,0.050847,0.042373,0.084746,0.090395,0.096045,0.087571,0.084746,0.081921,0.064972,0.059322,0.053672,0.031073,0.022599,0.008475,0.008475,0.008475,0.002825,0.002825,0.002825,0.002825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,1,0,0,1,2,0,0,0,2,2,3,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4.786565,15.94481,0.000057,0.00006,0.000036,0.000091,0.020691,0.000027,0.332285,0.000055,0.000027,0.00003,0.074201,0.000092,0.010718,0.477209,0.000024,0.00003,0.000073,0.000032,0.083608,0.000655,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0.116129,0.129032,0.106452,0.06129,0.054839,0.048387,0.074194,0.083871,0.080645,0.048387,0.045161,0.032258,0.029032,0.006452,0.025806,0.025806,0.009677,0.012903,0.003226,0.006452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,4.585895,8.685755,0.004262,0.000032,0.000068,0.000052,0.000041,0.000054,0.41775,0.000065,0.000044,0.000043,0.26783,0.006354,0.00004,0.257326,0.000023,0.001555,0.000069,0.000047,0.000116,0.044229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0.10453,0.038328,0.059233,0.062718,0.073171,0.087108,0.097561,0.076655,0.090592,0.052265,0.073171,0.059233,0.031359,0.02439,0.031359,0.020906,0.006969,0.006969,0.003484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,2,3,1,0,0,0,1,1,1,0,1,2,1,0,6.98379,34.909673,0.000113,0.000082,0.001996,0.000061,0.000033,0.000023,0.083177,0.000057,0.000019,0.00005,0.228415,0.008218,0.00013,0.108761,0.000114,0.000069,0.56082,0.000025,0.000119,0.007719,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,144,0,0,0,0.105134,0.066015,0.07335,0.107579,0.06846,0.08313,0.0978,0.095355,0.085575,0.036675,0.0489,0.03423,0.01956,0.02445,0.01956,0.00489,0.007335,0.007335,0,0.002445,0.00489,0.002445,0.00489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,2,0,1,0,0,0,0,0,0,0,0,1,5,0,6,1,0,0,0,0,1,0,0,1,2,2,0,0,4.904348,17.96589,0.002818,0.000033,0.000034,0.000044,0.000031,0.000015,0.000031,0.000033,0.000052,0.000017,0.151103,0.089085,0.020969,0.192634,0.000026,0.000051,0.541854,0.000027,0.00018,0.000962,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,?,0,0,0,0.172589,0.068528,0.088832,0.096447,0.081218,0.083756,0.081218,0.083756,0.043147,0.048223,0.038071,0.045685,0.030457,0.005076,0.007614,0.005076,0.002538,0.010152,0,0.002538,0.002538,0.002538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,0,2,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,5.885178,13.07345,0.000091,0.000042,0.005179,0.000043,0.00003,0.000033,0.000067,0.00004,0.000074,0.000022,0.291766,0.000066,0.021475,0.167799,0.000016,0.44701,0.000058,0.00002,0.000029,0.066138,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,993,0.007813,0,0,0.097656,0.078125,0.019531,0.046875,0.023438,0.113281,0.089844,0.089844,0.070313,0.089844,0.054688,0.089844,0.03125,0.042969,0.027344,0.011719,0.003906,0,0.007813,0.003906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,1,2,2,0,0,0,5.885178,9.332201,0.014047,0.000064,0.000069,0.000079,0.000039,0.000025,0.000031,0.012202,0.000032,0.000023,0.363798,0.001297,0.000054,0.206612,0.369249,0.00006,0.000071,0.000069,0.011538,0.020642,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,0,0,0,0.088339,0.014134,0.042403,0.070671,0.04947,0.070671,0.095406,0.109541,0.084806,0.102473,0.060071,0.038869,0.04947,0.031802,0.021201,0.021201,0.007067,0.014134,0.014134,0.003534,0.010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,1,0,0,0,0,0,2,3,4,0,2,4,0,0,0,0,0,0,1,0,1,1,0,0,0,5.885178,55.855477,0.000158,0.000022,0.000032,0.000072,0.000029,0.000017,0.000025,0.000047,0.000017,0.000028,0.056709,0.000062,0.026816,0.319269,0.000023,0.000049,0.000045,0.000035,0.499678,0.096865,0,1,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,591,0,0,0,0.082437,0.043011,0.075269,0.043011,0.107527,0.103943,0.111111,0.089606,0.096774,0.057348,0.0681,0.035842,0.028674,0.017921,0.021505,0.003584,0,0,0.007168,0,0,0.003584,0.003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,0,0,2,2,0,2,2,0,0,1,2,3,5,6,5,3,5,0,0,0,0,0,0,0,0,1,1,0,0,6.98379,29.414959,0.002627,0.000057,0.000032,0.000043,0.00003,0.000021,0.00004,0.000036,0.000024,0.000031,0.130031,0.007163,0.000039,0.167886,0.000034,0.000062,0.000116,0.608517,0.082834,0.000376,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,?,0,0,0,0.137931,0.123153,0.041872,0.05665,0.066502,0.105911,0.100985,0.073892,0.041872,0.051724,0.054187,0.049261,0.029557,0.036946,0.009852,0.007389,0.004926,0.002463,0,0,0,0,0,0.002463,0.002463,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,1,0,0,0,0,3,1,11,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.597496,15.720154,0.414906,0.000022,0.000028,0.000043,0.00003,0.000021,0.000023,0.000046,0.000038,0.000021,0.189772,0.000066,0.118859,0.275861,0.000019,0.000032,0.000059,0.000024,0.000024,0.000106,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,?,0,0,0,0.07931,0.082759,0.062069,0.068966,0.07931,0.082759,0.12069,0.110345,0.075862,0.065517,0.048276,0.031034,0.031034,0.006897,0.027586,0.017241,0.003448,0.003448,0,0,0,0.003448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
