@relation DATA_SET_2010

@attribute #FIGURE_ON_P_1 numeric
@attribute #FIGURE_ON_P_2 numeric
@attribute #FIGURE_ON_P_3 numeric
@attribute #FIGURE_ON_P_4 numeric
@attribute #FIGURE_ON_P_5 numeric
@attribute #FIGURE_ON_P_6 numeric
@attribute #FIGURE_ON_P_7 numeric
@attribute #FIGURE_ON_P_8 numeric
@attribute #FIGURE_ON_P_9 numeric
@attribute #FIGURE_ON_P_10 numeric
@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute TITLE_TFIDF numeric
@attribute ABSTR_TFIDF numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute TECH_TERM_BLEU numeric
@attribute TECH_TERM_Bayes numeric
@attribute TECH_TERM_CCG numeric
@attribute TECH_TERM_CFG numeric
@attribute TECH_TERM_CRF numeric
@attribute TECH_TERM_DAG numeric
@attribute TECH_TERM_DIRT numeric
@attribute TECH_TERM_ED numeric
@attribute TECH_TERM_EM numeric
@attribute TECH_TERM_HMM numeric
@attribute TECH_TERM_HPSG numeric
@attribute TECH_TERM_IAA numeric
@attribute TECH_TERM_Kappa numeric
@attribute TECH_TERM_LBFGS numeric
@attribute TECH_TERM_LCS numeric
@attribute TECH_TERM_LDA numeric
@attribute TECH_TERM_LFG numeric
@attribute TECH_TERM_LM numeric
@attribute TECH_TERM_LP numeric
@attribute TECH_TERM_LSI numeric
@attribute TECH_TERM_LinReg numeric
@attribute TECH_TERM_LogReg numeric
@attribute TECH_TERM_MAP numeric
@attribute TECH_TERM_MERT numeric
@attribute TECH_TERM_METEOR numeric
@attribute TECH_TERM_MI numeric
@attribute TECH_TERM_MIRA numeric
@attribute TECH_TERM_MLE numeric
@attribute TECH_TERM_MRR numeric
@attribute TECH_TERM_MST numeric
@attribute TECH_TERM_MaxEnt numeric
@attribute TECH_TERM_ROUGE numeric
@attribute TECH_TERM_SD numeric
@attribute TECH_TERM_SVM numeric
@attribute TECH_TERM_TAG numeric
@attribute TECH_TERM_TER numeric
@attribute TECH_TERM_TFIDF numeric
@attribute TECH_TERM_WER numeric
@attribute TECH_TERM_XAS numeric
@attribute MAX_RANK numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,4,3,0,0,0,0,0,0,1,1,2,3,0,0,0,6.98379,27.996603,0.456548,0.000095,0.12372,0.000066,0.000094,0.000065,0.000074,0.030568,0.000104,0.338495,0.000039,0.000088,0.000031,0.002856,0.000076,0.046799,0.000042,0.00002,0.000081,0.000139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.069252,0.085873,0.063712,0.083102,0.072022,0.080332,0.116343,0.096953,0.094183,0.058172,0.044321,0.044321,0.036011,0.01385,0.01385,0.00831,0.00831,0.00831,0,0,0,0,0.00277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,1,1,0,0,0,0,0,0,0,4,7,11,4,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,4.904348,13.963869,0.184361,0.809496,0.000133,0.000055,0.000077,0.00007,0.0001,0.000031,0.00026,0.000019,0.000041,0.000093,0.00004,0.000045,0.000468,0.000119,0.000037,0.00002,0.000042,0.004491,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,9,0,?,0,0,0,0.124088,0.148418,0.077859,0.148418,0.072993,0.092457,0.111922,0.06326,0.038929,0.043796,0.019465,0.024331,0.009732,0.009732,0.009732,0.002433,0,0,0,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,1,2,1,3,0,0,0,1,1,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.904348,8.833971,0.391594,0.000216,0.00011,0.005318,0.053661,0.000065,0.064546,0.000026,0.002245,0.000024,0.000058,0.000967,0.000145,0.000041,0.035444,0.377737,0.000045,0.000016,0.000078,0.067663,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,0.019185,0,0,0.103118,0.122302,0.091127,0.059952,0.081535,0.059952,0.071942,0.079137,0.098321,0.081535,0.047962,0.028777,0.01199,0.019185,0.007194,0.009592,0.002398,0.002398,0.002398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,2,3,2,1,0,1,0,0,0,11,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,1,0,6.98379,20.945804,0.348238,0.008379,0.000264,0.014527,0.000101,0.021039,0.000512,0.000029,0.061302,0.000045,0.190424,0.053036,0.296428,0.000047,0.000083,0.000148,0.000027,0.000011,0.00004,0.005319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.146667,0.142222,0.057778,0.071111,0.055556,0.077778,0.093333,0.095556,0.04,0.055556,0.04,0.035556,0.033333,0.008889,0.011111,0.004444,0.008889,0.004444,0.002222,0.004444,0.004444,0.006667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0,0,0,6.98379,12.577575,0.379927,0.00035,0.000077,0.037668,0.000188,0.387384,0.000109,0.000019,0.054722,0.077464,0.00004,0.000135,0.000038,0.009603,0.000056,0.040471,0.011579,0.000018,0.000065,0.000088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,0.066879,0,0,0.070064,0.079618,0.019108,0.044586,0.050955,0.06051,0.092357,0.070064,0.044586,0.111465,0.073248,0.079618,0.031847,0.035032,0.025478,0.009554,0.006369,0,0.003185,0.012739,0.006369,0.006369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,1,2,1,1,0,0,0,0,6,4,5,7,1,3,1,0,0,0,0,0,0,1,1,3,0,0,0,5.374352,27.927739,0.24834,0.000089,0.070348,0.000033,0.000155,0.000074,0.000031,0.679224,0.000112,0.000024,0.00006,0.001054,0.000037,0.000057,0.000065,0.000087,0.000033,0.000016,0.000102,0.000058,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.100515,0.06701,0.103093,0.082474,0.100515,0.082474,0.128866,0.079897,0.087629,0.051546,0.028351,0.012887,0.025773,0.025773,0.007732,0.005155,0.005155,0.002577,0,0.002577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,1,1,1,1,1,1,2,2,0,2,0,3,10,5,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,4.681205,10.349942,0.306401,0.028946,0.000657,0.000043,0.000153,0.000095,0.000053,0.3045,0.000112,0.000063,0.000053,0.17021,0.000055,0.000107,0.172359,0.000117,0.000044,0.000021,0.000093,0.015921,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.261053,0.124211,0.063158,0.08,0.067368,0.050526,0.071579,0.086316,0.04,0.037895,0.031579,0.025263,0.016842,0.014737,0.010526,0.008421,0.004211,0.004211,0,0.002105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,1,1,0,2,0,0,0,0,1,0,10,1,2,5,0,0,0,0,2,1,1,0,3,0,0,0,6.98379,25.15515,0.412174,0.000086,0.000072,0.428516,0.000201,0.066565,0.000083,0.00003,0.045851,0.000014,0.000033,0.000106,0.00007,0.030182,0.000129,0.000309,0.000037,0.000018,0.004327,0.011195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.168297,0.287671,0.031311,0.054795,0.046967,0.066536,0.060665,0.050881,0.054795,0.035225,0.031311,0.023483,0.017613,0.027397,0.015656,0.001957,0.005871,0.013699,0.001957,0,0,0.001957,0,0.001957,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,1,2,2,0,0,6.98379,32.088276,0.321042,0.000053,0.000079,0.000035,0.000048,0.65919,0.000036,0.000019,0.000088,0.000016,0.000029,0.019017,0.000021,0.000044,0.000063,0.000039,0.000048,0.000011,0.000074,0.000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,519,0,0,0,0.06,0.03,0.03,0.04,0.08,0.08,0.073333,0.126667,0.096667,0.073333,0.076667,0.076667,0.046667,0.043333,0.03,0.02,0.006667,0.003333,0.003333,0,0,0.003333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,2,1,0,1,0,6.290643,16.786921,0.42559,0.000162,0.005389,0.013227,0.000154,0.00012,0.00013,0.000026,0.055496,0.000017,0.000037,0.000067,0.000061,0.00021,0.000077,0.000096,0.000036,0.000018,0.14999,0.349098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1852,0,0,0,0.044828,0.027586,0.034483,0.041379,0.089655,0.1,0.096552,0.113793,0.093103,0.065517,0.068966,0.044828,0.051724,0.037931,0.02069,0.017241,0.017241,0.010345,0.003448,0.003448,0.010345,0.003448,0,0.003448,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,7,5,0,0,0,0,0,0,0,2,2,1,0,6.98379,11.672677,0.37331,0.000034,0.001239,0.000031,0.000068,0.000032,0.000063,0.000053,0.000149,0.000019,0.000042,0.004426,0.000028,0.565462,0.000297,0.00007,0.000023,0.000013,0.047477,0.007163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0.1,0.026471,0.047059,0.044118,0.023529,0.064706,0.076471,0.108824,0.091176,0.073529,0.055882,0.076471,0.064706,0.041176,0.017647,0.035294,0.020588,0.011765,0.011765,0,0.002941,0.002941,0,0,0,0,0.002941,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,1,0,0,0,0,0,0,1,5,4,3,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,6.98379,6.288787,0.294216,0.000025,0.000094,0.000035,0.000063,0.000055,0.000032,0.000055,0.050211,0.000023,0.021326,0.00012,0.000023,0.000038,0.000225,0.000055,0.000033,0.000018,0.000048,0.633305,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,274,0,0,0,0.089552,0.044776,0.074627,0.098507,0.068657,0.080597,0.065672,0.101493,0.086567,0.062687,0.050746,0.053731,0.038806,0.01194,0.023881,0.01194,0.01791,0.008955,0.002985,0.002985,0,0.002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
