@relation DATA_SET_2011-weka.filters.unsupervised.attribute.Remove-R1-92-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0.122208,0.488283,0.983583,0.790151,0.789196,0.592769,0.167616,0.171055,0.047761,0.010873,0.043862,0.012895,0.008771,0,0.014409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.063558,0.166116,0.024228,0.276615,0.467684,0.402092,0.42455,0.386985,0.746507,0.533966,0.144333,0.795752,0.360822,0.288659,0.474223,0.312846,0,0.450386,0.627394,0.190735,0,1,0,0.42442,0,0,0,0,0,0,0,0,1,0,0,0,0,true
0,0,0,0.060265,0.147009,0.134768,0.28851,0.401717,0.409797,0.277941,0.636022,0.737635,0.570353,0.426524,0.516425,0.351253,0.376341,0.20609,0.290047,0.507176,0.104383,0.58167,0.397861,0.216831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.128376,0.180038,0.131285,0.374742,0.357793,0.42204,0.342312,0.533797,0.787774,0.500587,0.488824,0.431211,0.195531,0.17598,0.128489,0.169533,0.225854,0.081346,0.339987,0.31006,0,0,0,0,0.256946,0,0,0,0,0,0,0,0,0,0,0,0.916038,true
0,0,0,0.223622,0.325521,0.605303,0.271025,0.188688,0.374673,0.218337,0.344697,0.327215,0.307373,0.176771,0.59775,0.176771,0.141414,0.087124,0.102185,0.255225,0.36773,0.307368,0.186887,0.152762,0.489912,0.271486,0.207887,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.101467,0,0,0.749568,0.48308,0.157384,0.072601,0.067696,0.039599,0.031972,0.152361,0.065742,0.052693,0.056826,0.073102,0.028413,0.024857,0.017503,0.041048,0.020517,0,0.02057,0.018759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.041645,0.208614,0.101858,0.290741,0.363515,0.760027,0.381015,0.528249,0.660749,0.336393,0.520122,0.573534,0.173376,0.151704,0.356038,0.31317,0.3755,0.360682,0.125609,0.343656,0.187307,0.200207,0.499221,0.509797,0,0,0.674951,0,0,0,0.746204,0,0,0,0,0,0,true
0,0,0,0.116855,0.226231,0.362934,0.207193,0.144246,0.446971,0.23198,0.474324,0.58859,0.615621,0.540541,0.635778,0.216216,0.081081,0.310809,0.546773,0.468284,0.224902,0.156646,0.142857,0.467179,0.249677,0,0,0,0,0.841727,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.117764,0.125397,0.201169,0.382809,0.581471,0.588528,0.427402,0.610797,0.652487,0.426853,0.217896,0.360404,0.245133,0.190659,0.089493,0.078717,0.235961,0,0,0,0.235404,0,0.209137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.162759,0.31561,0.242153,0.293241,0.399967,0.491263,0.267952,0.543441,0.58907,0.533703,0.196721,0.385639,0.278691,0.131145,0.188518,0.14214,0.047342,0.136421,0.190036,0,0,0,0,0,0,0,0,0,0,0,0,0.601902,0,0,0,0,0,true
