@relation DATA_SET_2010-weka.filters.unsupervised.attribute.Remove-R1-92-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0.067435,0.156182,0.223314,0.36324,0.385796,0.495372,0.817056,0.640809,0.569849,0.492749,0.417882,0.398889,0.424929,0.191592,0.215541,0.182818,0.203597,0.205256,0,0,0,0,0.220682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.127903,0.28704,0.280053,0.662195,0.391451,0.577059,0.784879,0.405746,0.231285,0.370976,0.183526,0.218979,0.114837,0.134626,0.151454,0.053525,0,0,0,0,0,0,0,0,0,0,0.54748,0,0,0,0,0,0,0,0,0,0,true
0.136912,0,0,0.104779,0.2324,0.333266,0.257281,0.441202,0.35807,0.493897,0.516514,0.595205,0.690647,0.452211,0.258993,0.141482,0.265393,0.111957,0.211022,0.058751,0.05923,0.09872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.1528,0.274077,0.199515,0.308356,0.289894,0.478165,0.649585,0.631063,0.237848,0.47059,0.377141,0.320004,0.393328,0.122965,0.172915,0.097767,0.217782,0.109766,0.091474,0.207383,0.221315,0.300966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.477274,0,0,0.068331,0.143095,0.044422,0.18695,0.263097,0.361829,0.642481,0.453215,0.265948,0.944171,0.690621,0.716563,0.375794,0.48461,0.396502,0.210186,0.156042,0,0.131119,0.594475,0.317181,0.287514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.101909,0.116717,0.381258,0.360365,0.551745,0.509802,0.9082,0.521816,0.52969,0.436623,0.267308,0.115983,0.304121,0.356527,0.120329,0.113409,0.126299,0.063652,0,0.120258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.278933,0.236394,0.221092,0.349042,0.35869,0.294566,0.491255,0.566599,0.237848,0.320992,0.297744,0.227367,0.198735,0.203862,0.163811,0.18526,0.10317,0.104011,0,0.098231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.176652,0.578388,0.093364,0.233677,0.23987,0.402427,0.411821,0.319382,0.328503,0.298375,0.295217,0.211347,0.207833,0.378993,0.243647,0.043054,0.143841,0.338364,0.080565,0,0,0.088344,0,0.155911,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.057233,0.039284,0.088106,0.16596,0.432261,0.493135,0.504021,0.848112,0.58507,0.621171,0.722858,0.690004,0.550669,0.599441,0.466875,0.439996,0.163343,0.082325,0.137211,0,0,0.15046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.040503,0.034233,0.106086,0.172271,0.488494,0.627877,0.673013,0.758295,0.563232,0.554965,0.650248,0.403452,0.610341,0.524713,0.321988,0.379298,0.422408,0.25552,0.141946,0.160903,0.515189,0.155652,0,0.274697,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.101341,0.0319,0.156524,0.184808,0.103362,0.390098,0.52686,0.723628,0.551424,0.622832,0.526885,0.68824,0.763529,0.569603,0.274632,0.77646,0.50441,0.290594,0.484336,0,0.146464,0.132765,0,0,0,0,0.661791,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.08982,0.070198,0.26709,0.433749,0.366197,0.497157,0.448263,0.672483,0.523183,0.530994,0.478461,0.483579,0.45791,0.16517,0.371648,0.262677,0.438799,0.221188,0.122885,0.139297,0,0.134751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.149772,0.230906,0.276299,0.278171,0.370985,0.673015,0.512093,0.518376,0.388067,0.483432,0.397733,0.223326,0.292804,0.205951,0.154473,0.109185,0.182379,0.245171,0.102137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.042423,0.048309,0.18405,0.308205,0.708626,0.746766,0.701675,0.682585,0.47333,0.435988,0.693271,0.44118,0.375982,0.339056,0.152575,0.161764,0.2402,0.121079,0,0.114378,0,0,0.195268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.147137,0.156128,0.172507,0.354562,0.371725,0.579417,0.814625,0.725198,0.390819,0.393068,0.437522,0.313227,0.136891,0.288868,0.144436,0.102079,0.227386,0,0,0.108265,0,0,0.184831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.188891,0.195773,0.43083,0.348717,0.431848,0.432824,0.383968,0.422901,0.275721,0.406222,0.318194,0.207819,0.377269,0.22114,0.359354,0.078143,0.174074,0.175493,0.073113,0.165757,0.088446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.94941,0,0,0.120657,0.138884,0.234572,0.287338,0.366658,0.536758,0.535114,0.413016,0.400341,0.431981,0.376302,0.279378,0.261641,0.153357,0.138024,0.097569,0.054317,0,0,0,0,0.100081,0,0,0,0,0,0,0,0,0.620835,0,0,0,0,0,0,true
0,0,0,0.05456,0.115999,0.271627,0.177054,0.495798,0.546216,0.698108,0.514079,0.475518,0.564707,0.771424,0.545455,0.32182,0.544952,0.235803,0.266659,0.074236,0,0.374254,0.282841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.086182,0.22465,0.129942,0.278967,0.327397,0.408146,0.578441,0.60377,0.587325,0.433803,0.508274,0.460917,0.477084,0.44744,0.167795,0.415092,0.132081,0.332881,0.110946,0.125764,0,0,0.214707,0,0.218289,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.195083,0.15781,0.146245,0.261574,0.498279,0.537943,0.600952,0.536257,0.437601,0.376906,0.353297,0.358317,0.497428,0.22677,0.109342,0.15457,0.114759,0.057847,0,0.109291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.150635,0.100862,0.206148,0.231247,0.478011,0.667915,0.572101,0.757611,0.451909,0.481534,0.462903,0.372096,0.060982,0.107236,0.040214,0.397932,0.253234,0.255298,0.212754,0.120584,0.128685,0,0.205864,0,0.209299,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.065831,0.207015,0.205707,0.319044,0.575071,0.353825,0.463729,0.437399,0.494715,0.717846,0.825666,0.483048,0.399995,0.351699,0.131892,0.124299,0.069213,0.069777,0,0.131831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.062122,0,0,0.129058,0.238329,0.735881,0.764813,0.840906,0.77523,0.326674,0.176969,0.086096,0.055304,0.041042,0,0,0,0.016932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.256684,0.169957,0.182469,0.172198,0.377281,0.380356,0.413,0.456675,0.395279,0.453412,0.321164,0.394164,0.344524,0.403893,0.189318,0.321175,0.357678,0,0.100161,0.113538,0.121165,0,0,0.193834,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.13389,0.096253,0.269794,0.299962,0.387351,0.623821,0.715649,0.447724,0.306505,0.637841,0.511187,0.406629,0.248791,0.20833,0.32812,0.331317,0.221384,0.223188,0,0.281114,0,0,0,0,0,0,0,0.417175,0,0,0,0,0,0,0,0,0,true
0,0,0,0.076137,0.137917,0.185509,0.335965,0.349057,0.608629,0.635727,0.522534,0.552975,0.435632,0.538775,0.437139,0.370861,0.355711,0.266788,0.377142,0.209991,0.352863,0.235231,0.399972,0,0,0.227613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.194271,0.187281,0.194433,0.29776,0.395627,0.483865,0.649825,0.564359,0.339018,0.457867,0.277991,0.243243,0.173955,0.305897,0.344134,0.16216,0.120394,0.060688,0.202297,0.114658,0.244721,0.110915,0,0,0,0,0,0,0,0.587237,0,0,0,0,0,0,0,true
0,0,0,0.098098,0.191892,0.239096,0.252118,0.343186,0.608063,0.52686,0.497914,0.407252,0.59792,0.610083,0.317646,0.589998,0.325485,0.045769,0.129403,0.3603,0.217952,0,0.411778,0.292928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.089026,0.459745,0.303704,0.343,0.321101,0.227754,0.450578,0.371672,0.381548,0.494477,0.502532,0.205587,0.329443,0.245764,0.276483,0.167506,0.124363,0.125377,0.417933,0.118438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.126241,0.255479,0.252415,0.169896,0.580057,0.635119,0.690284,0.429515,0.414421,0.437191,0.263594,0.36774,0.329892,0.267745,0.100409,0.189242,0,0.106234,0.177061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.036009,0.055222,0.11866,0.169401,0.769664,0.587751,0.95136,0.66425,0.415334,0.849707,0.591132,0.59248,0.29592,0.130089,0.341504,0.068969,0.153616,0.077434,0.387139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.144063,0.250368,0.114773,0.234496,0.362738,0.465621,0.656193,0.475777,0.377718,0.399133,0.271504,0.541882,0.339792,0.325914,0.32591,0.172764,0.1924,0.193968,0.215553,0.122171,0.260757,0.354505,0,0.208572,0,0.312859,0,0.725208,0,0,0,0,0,0,0,0,0,true
0,0,0,0.234379,0.302631,0.186993,0.455408,0.343599,0.472405,0.515419,0.472819,0.191212,0.325795,0.229029,0.236844,0.191089,0.112009,0.220521,0.133605,0,0,0.166687,0.094451,0,0.091369,0,0,0.16394,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.14986,0.138315,0.20308,0.251399,0.385668,0.475167,0.533134,0.373702,0.433925,0.813173,0.427424,0.432,0.409069,0.295107,0.082995,0.586668,0.261344,0.131725,0.109794,0,0,0,0.212476,0,0,0,0,0.369391,0,0,0,0,0,0,0,0,0.637428,true
0,0,0,0.090285,0.578905,0.287404,0.112307,0.265771,0.352505,0.325779,0.376905,0.339287,0.326625,0.460518,0.277632,0.394343,0.284497,0.200025,0.565548,0.188946,0.253989,0,0.119978,0.128038,0.116062,0,0,0,0.307242,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.099179,0.146472,0.113835,0.239293,0.667839,0.595795,0.643064,0.589761,0.490493,0.806719,0.501796,0.302517,0.297477,0.154989,0.217968,0.184864,0.068625,0.069184,0,0.130711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.07236,0.157574,0.147753,0.217598,0.358341,0.51559,0.64679,0.545788,0.503367,0.488683,0.695053,0.576928,0.340382,0.399037,0.34916,0.282059,0.471163,0.395841,0,0,0.159612,0,0.255338,0,0.259598,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.082311,0.080385,0.147934,0.361592,0.682301,0.686806,0.778976,0.459201,0.644604,0.480602,0.378923,0.404253,0.251068,0.16351,0.110369,0.260037,0.347511,0.116781,0.09732,0,0,0,0.376673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.071209,0.079912,0.16599,0.342121,0.609696,0.620042,0.81659,0.511986,0.491492,0.640213,0.630392,0.313956,0.240118,0.482563,0.180961,0,0.213666,0.143605,0.119674,0.135657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.297044,0.112229,0.126769,0.27152,0.354607,0.646087,0.573528,0.44208,0.379164,0.518915,0.237835,0.308106,0.255139,0.124625,0.224318,0.039644,0.088299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.121362,0.097106,0.210508,0.444542,0.469857,0.420132,0.431734,0.547462,0.328258,0.585858,0.679288,0.311238,0.476081,0.358796,0.313942,0.507205,0,0,0.355934,0,0.143526,0,0.229605,0.229605,0,0,0,0,0.913471,0,0,0,0,0,0,0,0,true
0,0,0,0.096546,0.073548,0.246788,0.248214,0.455896,0.598584,0.729754,0.429515,0.472289,0.294631,0.628572,0.417393,0.444635,0.240576,0.315763,0.255065,0.213054,0.143185,0.477296,0.811564,0.433068,0.39256,0.461839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.068402,0,0,0.124945,0.070098,0.326569,0.12911,0.22683,0.535323,0.598121,0.543932,0.443006,0.649497,0.42172,0.546328,0.414698,0.441962,0.34804,0.421714,0.391366,0.157832,0.26306,0,0,0.144231,0.254541,0.254541,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.033662,0,0,0.053488,0.134421,0.261018,0.220367,0.39215,0.3514,0.725576,0.556762,0.513005,0.559379,0.511451,0.382077,0.389623,0.587268,0.403738,0.57074,0.288906,0.174752,0.29126,0.440245,0.11743,0,0.187859,0.187859,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.113576,0,0,0.113918,0.081961,0.223105,0.152846,0.429792,0.400924,0.452928,0.408537,0.691632,0.449363,0.375143,0.262602,0.563389,0.843946,0.495355,0.583544,0.45492,0,0.109217,0.371366,0,0,0.634003,0,0,0.317041,0,0.367452,0,0,0,0,0,0,0,0,0,true
0,0,0,0.04177,0.162892,0.140658,0.324843,0.33452,0.534952,0.639548,0.766318,0.503367,0.705877,0.352212,0.413793,0.372985,0.675774,0.223602,0.316093,0.281605,0.283901,0,0.134117,0.286205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.066779,0.101425,0.183284,0.215145,0.418353,0.517267,0.882778,0.56835,0.632931,0.682701,0.394028,0.483579,0.528355,0.330355,0.23227,0.197008,0.219399,0.147458,0,0,0,0.134751,0,0,0.241779,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.271005,0.16126,0.153713,0.205162,0.416321,0.355718,0.564758,0.472638,0.385016,0.355281,0.395461,0.31788,0.234442,0.335916,0.240487,0.242834,0.162265,0.10905,0.181755,0,0,0,0,0.175908,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.049109,0.123339,0.131967,0.263927,0.494249,0.663334,0.736413,0.719184,0.530242,0.594421,0.551381,0.342108,0.345031,0.485385,0.182019,0.385964,0.143277,0.072222,0.361121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.080665,0.100743,0.180853,0.25464,0.40314,0.691037,0.447921,0.596661,0.452307,0.55588,0.795533,0.421875,0.368749,0.302605,0.632227,0.343747,0.229689,0.077187,0.257297,0,0.155627,0,0,0,0,0,0,0,0,0,0,0.828034,0,0,0,0,0,true
0,0,0,0.166162,0.188566,0.157479,0.245747,0.399203,0.432137,0.584998,0.695066,0.510266,0.457867,0.50965,0.304056,0.119593,0.233673,0.368038,0.148653,0.248309,0,0,0.157637,0.168227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.083972,0.053155,0.15877,0.452319,0.691684,0.472405,0.74343,0.628844,0.553869,0.496442,0.310831,0.197802,0.432233,0.253358,0.228022,0.322341,0.358977,0.271427,0.301593,0,0,0,0.291826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.046552,0.121261,0.131746,0.385887,0.295998,0.547368,0.611134,0.644514,0.705688,0.63929,0.50404,0.396225,0.296852,0.565522,0.293633,0.415092,0.231135,0.233019,0.129472,0,0,0.141974,0.250558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.103592,0.244907,0.178258,0.303138,0.288951,0.543421,0.776618,0.330524,0.49295,0.419826,0.412329,0.262395,0.653647,0.322649,0.3176,0.19241,0.214279,0.28805,0.120003,0.136031,0,0,0,0,0.236109,0,0,0,0,0,0,0,0,0,0,0,0,true
0.223833,0,0,0.23521,0.335515,0.485768,0.143326,0.277955,0.327072,0.305996,0.389183,0.33191,0.250051,0.330517,0.13284,0.217709,0.127613,0.172277,0.121769,0.045203,0.045571,0.075954,0,0.091882,0.166576,0.146989,0,0.149441,0,0,0,0,0,0,0,0.630985,0,0,0,0,true
0,0,0,0.109021,0.132653,0.257112,0.301678,0.545845,0.540732,0.549648,0.554466,0.495751,0.400352,0.562893,0.335817,0.264178,0.481761,0.193566,0.218898,0.243777,0.122882,0,0,0,0.112315,0,0,0,0,0,0.344598,0,0,0,0,0,0,0,0,0,true
0.016349,0,0,0.106014,0.273694,0.799322,0.737854,0.766903,0.679584,0.387141,0.164195,0.098032,0.067917,0.1188,0.041238,0.040545,0.031692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
%?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,true
%?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,true
%?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,true
0,0,0,0.053254,0.070903,0.209028,0.120532,0.33855,0.612678,0.709055,0.777467,0.499531,0.700574,0.389898,0.338346,0.798492,0.572051,0.234029,0.248114,0.46053,0.092847,0.309539,0.175416,0.374452,0.169691,0.299474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.07482,0.135419,0.208936,0.3305,0.298083,0.295287,0.430934,0.339726,0.380561,0.53611,0.596741,0.398736,0.634803,0.569091,0.443236,0.905049,0.387667,0.234501,0.130295,0.590695,0.472809,1,0.756373,0.252151,0,0,0.712196,0,0,0,0,0,0,0,0,0,0,true
0.007679,0,0,0.153686,0.285057,0.706026,0.815517,0.800148,0.534325,0.385518,0.122112,0.078498,0.054711,0.030445,0.029061,0.012697,0.014885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.309375,0.116717,0.102164,0.313181,0.221506,0.370897,0.401726,0.324022,0.577068,0.3493,0.51031,0.34794,0.182475,0.249568,0.240659,0.170102,0.315734,0.063652,0.530526,0.120258,0.128337,0,0,0.205306,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.128908,0.179927,0.29087,0.377012,0.306068,0.496881,0.576803,0.526413,0.452307,0.564707,0.419042,0.324999,0.262219,0.307405,0.172915,0.36667,0.136123,0.137233,0,0,0.138347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.218381,0.306868,0.25803,0.193664,0.209002,0.51559,0.449115,0.316299,0.342124,0.464398,0.454889,0.355266,0.258773,0.273029,0.273029,0.192982,0.107458,0.054167,0,0.102338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.107451,0.191811,0.285255,0.272719,0.350507,0.629655,0.565602,0.571866,0.413104,0.826938,0.497544,0.16623,0.186805,0.218996,0.041069,0.290243,0.193944,0.130341,0,0.123151,0.131424,0.238218,0.210245,0,0,0,0.593834,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.048398,0.078889,0.262145,0.248823,0.375976,0.34562,0.593499,0.540457,0.611111,0.440367,0.634333,0.467892,0.541288,0.634564,0.333147,0.672775,0.449554,0.075532,0.25178,0.428111,0,0.414139,0.243627,0,0,0,0,0,0.969255,0,0,0.810281,0,0,0,0,0,true
0,0,0,0.1208,0.117171,0.20371,0.57264,0.423123,0.558054,0.561512,0.511588,0.456168,0.474538,0.475387,0.302517,0.198322,0.309992,0.087181,0.123243,0.13725,0.069184,0.11531,0.522843,0.139492,0.252889,0.223152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.024192,0,0,0.035927,0.054532,0.130932,0.3087,0.696821,0.639296,0.661099,0.697543,0.491253,0.803983,0.447459,0.305082,0.24,0.422028,0.316526,0.522033,0.249142,0.083733,0.279116,0,0,0.153034,0,0.270076,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.108917,0.080329,0.258636,0.262394,0.522071,0.442735,0.636994,0.550225,0.413717,0.614276,0.611771,0.412218,0.540462,0.316798,0.118804,0.419844,0.093517,0.09428,0,0,0.19009,0,0,0,0,0,0.858911,0.52867,0,0,0,0,0,0,0,0,0,true
%?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,true
0,0,0,0.072753,0.082185,0.102826,0.321918,0.378137,0.634681,0.975021,0.598642,0.405371,0.570407,0.666664,0.424242,0.476766,0.465769,0.157197,0.296293,0.247476,0.083165,0.138611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.271969,0.091039,0.111324,0.329768,0.260599,0.507316,0.583193,0.581285,0.26365,0.499314,0.377141,0.227367,0.372631,0.174743,0.393156,0.277901,0.309486,0.156005,0.086658,0,0,0,0,0,0,0,0,0,0.667195,0,0,0,0,0,0,0,0,true
0.212907,0,0,0.206737,0.325606,0.774352,0.564493,0.680676,0.467824,0.308063,0.087752,0.046918,0.02808,0,0.009945,0.026078,0.015286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.266745,0.200046,0.259161,0.305619,0.377007,0.414823,0.405737,0.307271,0.306977,0.361989,0.402929,0.346158,0.302563,0.295591,0.199527,0.094027,0.157046,0,0.087975,0,0.106424,0.09647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.01732,0,0,0.066012,0.133942,0.279295,0.305047,0.517644,0.395676,0.782899,0.506279,0.557901,0.513993,0.366157,0.436896,0.22912,0.369337,0.226637,0.373776,0.416258,0.179865,0.099914,0.226515,0.120867,0,0,0.193356,0,0,0,0,0,0,0.679642,0,0,0,0,0,0,true
