@relation 'DATA_SET_2012-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-10,31-32,53-92-weka.filters.unsupervised.attribute.Remove-R1-40'

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0.357015,0.506553,0.181544,0.257751,0.385422,0.426767,0.416261,0.410097,0.500105,0.396215,0.314614,0.28466,0.343008,0.393571,0.317375,0.132988,0.072902,0.097203,0.189255,0.13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.182279,0.17628,0.109917,0.120234,0.191284,0.383846,0.377349,0.511147,0.632898,0.681056,0.476901,0.67714,0.509958,0.760672,0.75492,0.889735,0.650194,0.577937,0.281385,0,0.564672,0,0.343451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.273355,0.42565,0.23763,0.255095,0.413035,0.328164,0.367363,0.448128,0.564591,0.609698,0.488566,0.226003,0.374445,0.234342,0.251954,0.46191,0.361662,0.096443,0,0,0,0.140859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.193201,0.090716,0.110579,0.198147,0.145003,0.4708,0.673661,0.609938,0.531629,0.756257,0.379273,0.807166,0.716662,0.587363,0.284168,0.496178,0.54389,0.435097,0,0.615426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.189628,0.21549,0.105415,0.096053,0.64054,0.791268,0.64465,0.430771,0.597616,0.527132,0.228798,0.348816,0.496734,0.482272,0.353535,0.444439,0.405979,0.216522,0.105413,0.306262,0.211538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.135878,0,0,0.217792,0.237929,0.112484,0.201308,0.460568,0.511254,0.684365,0.564714,0.632452,0.386533,0.400395,0.501046,0.474377,0.445339,0.399002,0.167204,0.091627,0.488752,0.118955,0,0,0,0,0.377746,0,0,0,0,0,0,0,0,0,0,1,0,0,true
0,0,0,0.17947,0.244036,0.240722,0.475256,0.369345,0.516372,0.731015,0.266854,0.643797,0.563266,0.323575,0.472196,0.284492,0.466329,0.300821,0.315142,0.086354,0,0,0,0.224978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.234073,0.260553,0.306796,0.277791,0.579889,0.556753,0.24962,0.524098,0.314761,0.652353,0.457196,0.406382,0.353657,0.156074,0.352394,0.316416,0.289045,0.154165,0,0.109003,0.301233,0,0,0,0,0.25249,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.159966,0.142729,0.158679,0.187758,0.769778,0.878688,0.638486,0.599329,0.492171,0.42151,0.460917,0.289101,0.304811,0.149888,0.564043,0.168842,0.185078,0.123385,0.240278,0,0.24109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.217718,0.426461,0.29748,0.337002,0.35239,0.448284,0.564143,0.638895,0.462967,0.441879,0.447679,0.251536,0.227317,0.260826,0.280421,0,0.241536,0,0,0.151841,0.209756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
